make,make_he,model,year_from,year_to,bolt_count,bolt_spacing,center_bore,rim_sizes_allowed,source_url,source
nissan,ניסאן,100nx,1990,1995,4,100,59.1,"{13,14}",https://www.wheelfitment.eu/car/Nissan/100NX%20(1990%20-%201995).html,wheelfitment.eu
nissan,ניסאן,200sx s13,1989,1994,4,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/200SX%20S13%20(1989%20-%201994.html,wheelfitment.eu
nissan,ניסאן,200sx s14,1994,1998,5,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/200SX%20S14%20(1994%20-%201998).html,wheelfitment.eu
nissan,ניסאן,200sx s15,1999,2002,5,114.3,66.1,"{15}",https://www.wheelfitment.eu/car/Nissan/200SX%20S15%20(1999%20-%202002).html,wheelfitment.eu
nissan,ניסאן,300zx z31,1984,1990,4,114.3,66.1,"{14,15,16}",https://www.wheelfitment.eu/car/Nissan/300ZX%20Z31%20(1984%20-%201990).html,wheelfitment.eu
nissan,ניסאן,300zx z32,1990,1999,5,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/300ZX%20Z32%20(1990%20-%201999).html,wheelfitment.eu
nissan,ניסאן,350z,2002,2009,5,114.3,66.1,"{17,18}",https://www.wheelfitment.eu/car/Nissan/350Z%20(2002%20-%202009).html,wheelfitment.eu
nissan,ניסאן,370z rear,2009,2021,5,114.3,66.1,"{18,19}",https://www.wheelfitment.eu/car/Nissan/370Z%20Achteras%20(2009%20-%202021).html,wheelfitment.eu
nissan,ניסאן,370z front,2009,2021,5,114.3,66.1,"{18,19}",https://www.wheelfitment.eu/car/Nissan/370Z%20Vooras%20(2009%20-%202021).html,wheelfitment.eu
nissan,ניסאן,almera,2015,,4,100,60.1,"{15,16}",https://www.wheelfitment.eu/car/Nissan/Almera%20(2015%20-%20).html,wheelfitment.eu
nissan,ניסאן,almera n15,1995,2000,4,100,59.1,,https://www.wheelfitment.eu/car/Nissan/Almera%20N15%20(1995%20-%202000).html,wheelfitment.eu
nissan,ניסאן,almera n16,2000,2006,4,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Almera%20N16%20(2000%20-%202006).html,wheelfitment.eu
nissan,ניסאן,almera tino v10,2000,2006,5,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Almera%20Tino%20V10%20(2000%20-%202006).html,wheelfitment.eu
nissan,ניסאן,altima,1993,2001,4,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Altima%20(1993%20-%202001).html,wheelfitment.eu
nissan,ניסאן,altima,2002,2018,5,114.3,66.1,"{16,17,18}",https://www.wheelfitment.eu/car/Nissan/Altima%20(2002%20-%202018).html,wheelfitment.eu
nissan,ניסאן,altima,2019,,5,114.3,66.1,"{16,17,19}",https://www.wheelfitment.eu/car/Nissan/Altima%20(2019%20-%20).html,wheelfitment.eu
nissan,ניסאן,ariya,2021,,5,114.3,66.1,"{19,20}",https://www.wheelfitment.eu/car/Nissan/Ariya%20(2021%20-%20).html,wheelfitment.eu
nissan,ניסאן,armada,2004,,6,139.7,78.1,,https://www.wheelfitment.eu/car/Nissan/Armada%20(2004%20-%20).html,wheelfitment.eu
nissan,ניסאן,bluebird,1983,1998,4,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Bluebird%20(1983%20-%201998).html,wheelfitment.eu
nissan,ניסאן,cabstar,2007,2015,5,170,130.1,,https://www.wheelfitment.eu/car/Nissan/Cabstar%20(2007%20-%202015).html,wheelfitment.eu
nissan,ניסאן,cefiro,1995,2004,5,114.3,66.1,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Nissan/Cefiro%20(1995%20-%202004).html,wheelfitment.eu
nissan,ניסאן,cherry,1979,1987,4,114.3,66.1,"{13,14,15,16}",https://www.wheelfitment.eu/car/Nissan/Cherry%20(1979%20-%201987).html,wheelfitment.eu
nissan,ניסאן,cube,2002,2008,4,100,60.1,"{14,15}",https://www.wheelfitment.eu/car/Nissan/Cube%20(2002%20-%202008).html,wheelfitment.eu
nissan,ניסאן,cube,2008,2020,4,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Cube%20(2008%20-%202020).html,wheelfitment.eu
nissan,ניסאן,dayz,2023,,4,100,56.1,"{14,15}",https://www.wheelfitment.eu/car/Nissan/Dayz%20(2023%20-%20).html,wheelfitment.eu
nissan,ניסאן,e-nv200,2014,,5,114.3,66.1,"{15,16}",https://www.wheelfitment.eu/car/Nissan/e-NV200%20(2014%20-%20).html,wheelfitment.eu
nissan,ניסאן,evalia,2012,,4,114.3,66.1,"{14,15,16,17}",https://www.wheelfitment.eu/car/Nissan/Evalia%20(2012%20-%20).html,wheelfitment.eu
nissan,ניסאן,figaro,1991,1992,4,100,59.1,"{12}",https://www.wheelfitment.eu/car/Nissan/Figaro%20(1991%20-%201992).html,wheelfitment.eu
nissan,ניסאן,fuga,2004,2009,5,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Fuga%20(2004%20-%202009).html,wheelfitment.eu
nissan,ניסאן,fuga,2009,,5,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Fuga%20(2009%20-%20).html,wheelfitment.eu
nissan,ניסאן,gt-r rear,2008,,5,114.3,66.1,"{20}",https://www.wheelfitment.eu/car/Nissan/GT-R%20Achteras%20(2008%20-%20).html,wheelfitment.eu
nissan,ניסאן,gt-r front,2008,,5,114.3,66.1,"{20}",https://www.wheelfitment.eu/car/Nissan/GT-R%20Vooras%20(2008%20-%20).html,wheelfitment.eu
nissan,ניסאן,interstar,2002,2010,5,130,89.1,,https://www.wheelfitment.eu/car/Nissan/Interstar%20(2002%20-%202010).html,wheelfitment.eu
nissan,ניסאן,interstar,2022,,5,130,89.1,"{16}",https://www.wheelfitment.eu/car/Nissan/Interstar%20(2022%20-%20).html,wheelfitment.eu
nissan,ניסאן,juke,2010,2019,5,114.3,66.1,"{16,17,18}",https://www.wheelfitment.eu/car/Nissan/Juke%20(2010%20-%202019).html,wheelfitment.eu
nissan,ניסאן,juke,2019,,5,114.3,66.1,"{16,17,19}",https://www.wheelfitment.eu/car/Nissan/Juke%20(2019%20-%20).html,wheelfitment.eu
nissan,ניסאן,kubistar,2003,2009,4,100,60.1,,https://www.wheelfitment.eu/car/Nissan/Kubistar%20(2003%20-%202009).html,wheelfitment.eu
nissan,ניסאן,laurel,1985,1989,4,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Laurel%20(1985-1989).html,wheelfitment.eu
nissan,ניסאן,leaf,2010,2017,5,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Leaf%20(2010%20-%202017).html,wheelfitment.eu
nissan,ניסאן,leaf,2017,,5,114.3,66.1,"{16,17,18}",https://www.wheelfitment.eu/car/Nissan/Leaf%20(2017%20-%20).html,wheelfitment.eu
nissan,ניסאן,maxima,2004,2014,5,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Maxima%20(2004%20-%202014).html,wheelfitment.eu
nissan,ניסאן,maxima,2016,,5,114.3,66.1,"{18,19}",https://www.wheelfitment.eu/car/Nissan/Maxima%20(2016%20-%20).html,wheelfitment.eu
nissan,ניסאן,maxima qx,1995,2004,5,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Maxima%20QX%20(1995%20-%202004).html,wheelfitment.eu
nissan,ניסאן,micra,1982,1992,4,100,59.1,"{13}",https://www.wheelfitment.eu/car/Nissan/Micra%20(1982%20-%201992).html,wheelfitment.eu
nissan,ניסאן,micra,1992,2003,4,100,59.1,"{13,14}",https://www.wheelfitment.eu/car/Nissan/Micra%20(1992%20-%202003).html,wheelfitment.eu
nissan,ניסאן,micra,2010,2017,4,100,60.1,,https://www.wheelfitment.eu/car/Nissan/Micra%20(2010%20-%202017).html,wheelfitment.eu
nissan,ניסאן,micra,2017,,4,100,60.1,"{15,16,17}",https://www.wheelfitment.eu/car/Nissan/Micra%20(2017%20-%20).html,wheelfitment.eu
nissan,ניסאן,micra k12,2003,2010,4,100,60.1,,https://www.wheelfitment.eu/car/Nissan/Micra%20K12%20(2003%20-%202010).html,wheelfitment.eu
nissan,ניסאן,murano z50,2004,2008,5,114.3,66.1,"{17,18,20}",https://www.wheelfitment.eu/car/Nissan/Murano%20Z50%20(2004%20-%202008).html,wheelfitment.eu
nissan,ניסאן,murano z51,2008,2014,5,114.3,66.1,"{18}",https://www.wheelfitment.eu/car/Nissan/Murano%20Z51%20(2008%20-%202014).html,wheelfitment.eu
nissan,ניסאן,murano z52,2015,,5,114.3,66.1,"{18,20}",https://www.wheelfitment.eu/car/Nissan/Murano%20Z52%20(2015%20-%20).html,wheelfitment.eu
nissan,ניסאן,navara,1998,2004,6,139.7,108,"{15,16,17,18,20}",https://www.wheelfitment.eu/car/Nissan/Navara%20(1998%20-%202004).html,wheelfitment.eu
nissan,ניסאן,navara,2005,2016,6,114.3,66.1,"{16,17,18,20}",https://www.wheelfitment.eu/car/Nissan/Navara%20(2005%20-%202016).html,wheelfitment.eu
nissan,ניסאן,navara,2017,,6,114.3,66.1,"{16,17,18}",https://www.wheelfitment.eu/car/Nissan/Navara%20(2017%20-%20).html,wheelfitment.eu
nissan,ניסאן,note,2006,2013,4,100,60.1,"{15,16,17,18}",https://www.wheelfitment.eu/car/Nissan/Note%20(2006%20-%202013).html,wheelfitment.eu
nissan,ניסאן,note,2013,2022,4,100,60.1,"{15,16,17,18}",https://www.wheelfitment.eu/car/Nissan/Note%20(2013%20-%202022).html,wheelfitment.eu
nissan,ניסאן,note,2020,,4,100,60.1,"{15,16,17,18}",https://www.wheelfitment.eu/car/Nissan/Note%20(2020%20-%20).html,wheelfitment.eu
nissan,ניסאן,np300,2005,2025,6,139.7,100,,https://www.wheelfitment.eu/car/Nissan/NP300%20(2005%20-%202025).html,wheelfitment.eu
nissan,ניסאן,nv200,2010,,4,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/NV200%20(2010%20-%20).html,wheelfitment.eu
nissan,ניסאן,nv250,2019,2022,5,108,60.1,"{15,16,17}",https://www.wheelfitment.eu/car/Nissan/NV250%20(2019%20-%202022).html,wheelfitment.eu
nissan,ניסאן,nv300,2017,,5,114.3,66.1,"{16,17}",https://www.wheelfitment.eu/car/Nissan/NV300%20(2017%20-%20).html,wheelfitment.eu
nissan,ניסאן,nv400,2011,,5,130,89.1,"{16,17,18}",https://www.wheelfitment.eu/car/Nissan/NV400%20(2011%20-%20).html,wheelfitment.eu
nissan,ניסאן,pathfinder,1986,2004,6,139.7,66.1,,https://www.wheelfitment.eu/car/Nissan/Pathfinder%20(1986%20-%202004).html,wheelfitment.eu
nissan,ניסאן,pathfinder,2005,2010,6,114.3,66.1,"{16,17,18,20}",https://www.wheelfitment.eu/car/Nissan/Pathfinder%20(2005%20-%202010).html,wheelfitment.eu
nissan,ניסאן,patrol,1987,1997,6,139.7,110,,https://www.wheelfitment.eu/car/Nissan/Patrol%20(1987%20-%201997).html,wheelfitment.eu
nissan,ניסאן,patrol,2010,2015,6,139.7,110,"{16,17,18,20}",https://www.wheelfitment.eu/car/Nissan/Patrol%20(2010%20-%202015).html,wheelfitment.eu
nissan,ניסאן,patrol,2015,,6,139.7,78.1,"{18,20}",https://www.wheelfitment.eu/car/Nissan/Patrol%20(2015%20-%20).html,wheelfitment.eu
nissan,ניסאן,patrol gr,1997,2010,6,139.7,110,,https://www.wheelfitment.eu/car/Nissan/Patrol%20GR%20(1997%20-%202010).html,wheelfitment.eu
nissan,ניסאן,pickup king cab,2004,2017,6,139.7,100.3,,https://www.wheelfitment.eu/car/Nissan/Pickup%20King%20Cab%20(2004%20-%202017).html,wheelfitment.eu
nissan,ניסאן,pixo,2009,2016,4,100,54.1,,https://www.wheelfitment.eu/car/Nissan/Pixo%20(2009%20-%202016).html,wheelfitment.eu
nissan,ניסאן,platina,2002,2010,4,100,60.1,"{14,15}",https://www.wheelfitment.eu/car/Nissan/Platina%20(2002%20-%202010).html,wheelfitment.eu
nissan,ניסאן,prairie,1983,1988,4,114.3,66.1,"{13,14}",https://www.wheelfitment.eu/car/Nissan/Prairie%20(1983%20-%201988).html,wheelfitment.eu
nissan,ניסאן,prairie,1988,1995,4,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Prairie%20(1988%20-%201995).html,wheelfitment.eu
nissan,ניסאן,primastar,2001,2015,5,118,71.1,,https://www.wheelfitment.eu/car/Nissan/Primastar%20(2001%20-%202015).html,wheelfitment.eu
nissan,ניסאן,primastar,2021,,5,114.3,66.1,"{16,17}",https://www.wheelfitment.eu/car/Nissan/Primastar%20(2021%20-%20).html,wheelfitment.eu
nissan,ניסאן,primera p10,1990,1996,4,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Primera%20P10%20(1990%20-%201996).html,wheelfitment.eu
nissan,ניסאן,primera p11,1996,2002,4,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Primera%20P11%20(1996%20-%202002).html,wheelfitment.eu
nissan,ניסאן,primera p12,2002,2008,5,114.3,66.1,"{15,16,17,18}",https://www.wheelfitment.eu/car/Nissan/Primera%20P12%20(2002%20-%202008).html,wheelfitment.eu
nissan,ניסאן,pulsar,2014,,5,114.3,66.1,"{16,17}",https://www.wheelfitment.eu/car/Nissan/Pulsar%20(2014%20-%20).html,wheelfitment.eu
nissan,ניסאן,qashqai j10,2007,2013,5,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Qashqai%20J10%20(2007%20-%202013).html,wheelfitment.eu
nissan,ניסאן,qashqai j11,2013,2022,5,114.3,66.1,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/Nissan/Qashqai%20J11%20(2013%20-%202022).html,wheelfitment.eu
nissan,ניסאן,qashqai j12,2022,,5,114.3,66.1,"{17,18,19,20}",https://www.wheelfitment.eu/car/Nissan/Qashqai%20J12%20(2022%20-%20).html,wheelfitment.eu
nissan,ניסאן,qashqai plus 2 j10,2008,2013,5,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Qashqai%20Plus%202%20J10%20(2008%20-%202013).html,wheelfitment.eu
nissan,ניסאן,quest,2004,,5,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Quest%20(2004%20-%20).html,wheelfitment.eu
nissan,ניסאן,roque,2007,,5,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Roque%20(2007%20-%20).html,wheelfitment.eu
nissan,ניסאן,sentra,2000,2006,4,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Sentra%20(2000%20-%202006).html,wheelfitment.eu
nissan,ניסאן,sentra,2007,,4,114.3,66.1,,https://www.wheelfitment.eu/car/Nissan/Sentra%20(2007%20-%20).html,wheelfitment.eu
